date,population,admission,release
2020-09-19,97419.11612083114,2303.7395503712446,1047.9492471596059
2020-09-20,98236.6564240428,1866.2395503712444,1059.599247159606
2020-09-21,98816.28763634534,1639.2304594621535,2677.765913826272
2020-09-22,98349.75218198122,2211.2304594621537,2503.765913826272
2020-09-23,98179.2167276171,2333.2304594621537,2464.5620960500196
2020-09-24,97976.99921407159,2266.8218552317926,2469.939368777292
2020-09-25,97770.30852979439,2263.248684500085,2261.106035443959
2020-09-26,97991.45117885053,2482.248684500085,1106.1060354439592
2020-09-27,98678.09382790665,1792.7486845000851,1109.7688261416338
2020-09-28,99185.30624440462,1617.9579868256662,2713.105219450487
2020-09-29,98704.18532756928,2231.98430261514,2483.105219450487
2020-09-30,98496.06441073393,2274.98430261514,2582.63855278382
2020-10-01,98462.54349389859,2546.3484051792425,2620.9903676356353
2020-10-02,98243.73419877485,2404.1550984859364,2204.978880354433
2020-10-03,98070.37018872034,2129.319915360823,1083.3505920820176
2020-10-04,98611.00617866579,1623.3199153608225,943.5172587486842
2020-10-05,99087.97550194465,1421.0065820274892,2390.239076930503
2020-10-06,98683.98300704159,1985.2465820274895,2285.9057435971695
2020-10-07,98553.65717880525,2155.5799153608227,2147.7807435971695
2020-10-08,98540.5813505689,2134.7049153608227,2211.7807435971695
2020-10-09,98465.50552233258,2134.781838437746,1972.914076930503
2020-10-10,98598.17969409621,2107.254915360823,1002.4974102638357
2020-10-11,99180.10386585987,1585.088248694156,983.9140769305025
2020-10-12,99646.27803762353,1423.9882486941563,1861.1268739609761
2020-10-13,99538.16012861679,1770.8864333977529,2390.50917210225
2020-10-14,99237.8408967071,2134.9677723179902,2424.189919909323
2020-10-15,98861.6422321733,2049.374588708849,2102.698253242657
2020-10-16,98845.77690097284,2088.1662553755154,2235.433101727506
2020-10-17,98569.1767212875,1958.832922042182,1032.9067859380316
2020-10-18,99027.40987493549,1489.8066062527084,902.073452604698
2020-10-19,99536.14302858352,1411.239939586042,2172.217897049143
2020-10-20,99289.20951556484,1925.2843840304863,2174.75956371581
2020-10-21,99153.06766921286,2036.6177173638193,2045.564161416959
2020-10-22,99244.19555970299,2138.125402923874,2225.506743202989
2020-10-23,99149.95473224435,2131.2659157443863,2184.037046233292
2020-10-24,99061.10784417969,2096.1750066534773,1024.0218947181402
2020-10-25,99618.76095611505,1581.6750066534778,1017.0218947181401
2020-10-26,99988.41406805039,1386.6750066534773,2488.508381204627
2020-10-27,99420.29240521094,1920.3867183651892,2227.5083812046273
2020-10-28,99124.17074237153,1931.3867183651892,2355.6889367601825
2020-10-29,98754.25741286544,1985.7756072540778,2214.1283306995765
2020-10-30,98463.96313097834,1926.561321539792,2070.1889367601825
2020-10-31,98441.33551575796,2047.561321539792,995.5797413578836
2020-11-01,98948.52590820042,1503.7528924210183,954.3624999785732
2020-11-02,99485.81630064284,1490.7028924210179,2215.6958333119064
2020-11-03,99072.77335975197,1801.4195590876845,1908.8624999785732
2020-11-04,98910.23041886109,1747.8195590876846,1965.8624999785732
2020-11-05,98804.68747797018,1859.8195590876849,2110.52916664524
2020-11-06,98836.02548946025,2141.867178135304,2168.945833311907
2020-11-07,98734.86350095035,2067.7838448019706,1000.5291666452399
2020-11-08,99285.5765124404,1551.242178135304,1013.7291666452398
2020-11-09,99670.08952393044,1389.4490292551984,2269.9310447838625
2020-11-10,99295.82612531603,1896.5767370785527,2209.479024581842
2020-11-11,99113.28494892387,2026.937848189664,1103.9790245818424
2020-11-12,99607.2437725317,1597.937848189664,2119.979024581842
2020-11-13,99454.20259613948,1966.6378481896638,2243.2790245818424
2020-11-14,99245.02808641401,2034.1045148563305,1058.7790245818426
2020-11-15,99687.35357668847,1501.1045148563305,956.0290245818424
2020-11-16,100012.30406696298,1280.312848189664,2369.2290245818426
2020-11-17,99408.88789057081,1765.812848189664,2181.2290245818426
2020-11-18,99214.47171417862,1986.812848189664,2038.2290245818429
2020-11-19,98945.05553778642,1763.9621835504329,2329.5163645533926
2020-11-20,98678.4997217546,2061.1040891914313,2118.0386931020375
2020-11-21,98590.00451178341,2028.0434831308253,999.2694623328064
2020-11-22,99105.34263514551,1517.3768164641588,943.0386931020372
2020-11-23,99496.68075850765,1326.5719384153779,2301.1867484165823
2020-11-24,99070.8013757986,1794.8545355188596,2243.8754276618656
2020-11-25,98567.31035786941,1736.3614769161588,2173.298252812597
2020-11-26,98002.95181194718,1608.9397068903193,799.7982528125975
2020-11-27,98302.0932660249,1098.9397068903193,1333.5482528125974
2020-11-28,99025.15138676928,2055.673040223652,682.540316304661
2020-11-29,99396.74919005334,1057.6381195887318,550.540316304661
2020-11-30,99618.34699333743,769.6381195887318,2173.6421936513443
2020-12-01,99022.19089591228,1570.8997325898315,2123.3516633483137
2020-12-02,98647.64085909318,1748.7661535562524,1948.9276768618274
2020-12-03,98661.78226371555,1889.332996727697,2033.3030757023096
2020-12-04,98483.65828385053,1846.5230726152552,2237.474697095292
2020-12-05,98452.26121936577,2168.687645365618,973.9411913318754
2020-12-06,98892.64193265876,1414.321904624877,912.8161913318754
2020-12-07,99369.64764595179,1389.821904624877,2457.982857998542
2020-12-08,98711.9866925781,1800.321904624877,2195.982857998542
2020-12-09,98367.32573920442,1851.321904624877,2164.482857998542
2020-12-10,98033.66478583076,1831.321904624877,2264.982857998542
2020-12-11,97774.00383245709,2005.321904624877,2047.0939691096535
2020-12-12,97597.34287908344,1871.0996824026547,1032.6213500620343
2020-12-13,98029.8783542812,1465.9568252597976,928.5463500620341
2020-12-14,98340.53882947896,1239.2068252597976,2284.671350062034
2020-12-15,97753.57430467675,1701.7068252597976,2208.171350062034
2020-12-16,97366.60977987449,1822.7068252597976,2967.5843935402945
2020-12-17,96076.7221781492,1647.493616043385,2361.456218825432
2020-12-18,95594.16254494658,1876.9225596487997,2270.3777556219698
2020-12-19,95301.83911304266,1978.9918237180636,973.3485889553031
2020-12-20,95913.81568113877,1585.3251570513971,951.4597000664143
2020-12-21,96454.79224923484,1491.686268162508,2493.7925755242895
2020-12-22,95702.8814546936,1754.131780983021,2195.0628184392694
2020-12-23,95210.95041723737,1703.1317809830207,2071.4203941968453
2020-12-24,94702.75271311443,1563.2226900739302,1381.7203941968453
2020-12-25,94472.1550089915,1153.8226900739296,674.6981719746229
2020-12-26,94814.55730486859,1017.1004678517072,794.6981719746229
2020-12-27,95261.95960074569,1242.1004678517074,747.1981719746229
2020-12-28,95846.86189662274,1329.148012261321,2047.2584768489237
2020-12-29,95526.92348727313,1716.7064311356628,1107.799904571528
2020-12-30,95769.87090376433,1378.8884975333174,1144.9410810421164
2020-12-31,95958.81832025554,1333.8884975333174,1095.9410810421164
2021-01-01,96306.26573674675,1443.3884975333174,1133.9410810421164
2021-01-02,96531.71315323794,1359.3884975333174,1068.9410810421164
2021-01-03,97074.16056972917,1386.061867098535,434.7910356126352
2021-01-04,97306.40861690686,667.5390827903542,3027.09598066758
2021-01-05,96660.68505236298,2381.372416123688,1955.3816949532948
2021-01-06,96575.56267829527,1868.784114274022,2229.9574525290523
2021-01-07,96781.90655767109,2435.801331904876,2494.1685636401635
2021-01-08,96528.25043704691,2240.5124430159867,2317.98523030683
2021-01-09,96435.67764975608,2228.029109682654,1037.1018969734964
2021-01-10,97021.19577155616,1622.6200187735628,927.1363797321172
2021-01-11,97507.67941059757,1413.6200187735628,2438.991149292675
2021-01-12,97070.33829079659,2021.6285932644525,2337.803046398784
2021-01-13,96888.03050432893,2155.495259931119,2191.4400520485015
2021-01-14,96901.14503424545,2203.870966145809,2295.5584164273123
2021-01-15,96818.30246845238,2214.2109001392073,2285.1613090695178
2021-01-16,96852.95990265932,2318.818743276463,1062.5501979584067
2021-01-17,97462.11733686627,1671.7076321653517,984.2418646250733
2021-01-18,97956.9497710732,1479.0742988320183,1086.0751979584065
2021-01-19,98374.78220528016,1503.9076321653517,2659.146626529835
2021-01-20,97933.98963948712,2218.3540607367804,2526.979959863168
2021-01-21,97511.60616460313,2105.0964849792044,2343.904994975528
2021-01-22,97172.920740639,2258.937543031638,2220.1229669957966
2021-01-23,97178.2353166748,2225.437543031638,1044.462966995797
2021-01-24,97829.62989271065,1696.8575430316391,1036.7963003291302
2021-01-25,98223.69113541319,1430.8575430316391,2635.6713003291293
2021-01-26,97592.87737811569,2004.857543031639,2169.0046336624637
2021-01-27,97573.89695415154,2150.024209698305,2378.8379669957967
2021-01-28,97311.54153018737,2116.4825430316387,2308.8841208419503
2021-01-29,97111.39443955655,2110.6408763649724,2280.5538400116698
2021-01-30,97147.65211083047,2318.737437211533,1047.4797659375959
2021-01-31,97742.90978210443,1642.737437211533,973.4797659375959
2021-02-01,98205.66745337834,1436.237437211533,2804.585158094458
2021-02-02,97559.23639916212,2159.0291038781997,2136.4512295230297
2021-02-03,97586.84701161251,2170.2035086401042,2269.0928961896966
2021-02-04,97461.45762406291,2143.2035086401042,1946.42622952303
2021-02-05,97482.90156984668,1961.870175306771,2237.9817850785853
2021-02-06,97475.22051563041,2230.3007308623264,1075.7317850785855
2021-02-07,98021.38946141415,1621.9007308623268,947.7317850785856
2021-02-08,98491.55840719788,1417.9007308623268,2576.030635653298
2021-02-09,98063.59516907358,2148.0673975289933,2362.7226991453613
2021-02-10,97786.53788333022,2085.665413402009,2339.889365812028
2021-02-11,97532.34726425353,2085.698746735343,2182.000476923139
2021-02-12,97316.3788673991,1966.9209689575648,2035.8179372405996
2021-02-13,97235.67237530652,1955.111445148041,943.971783394446
2021-02-14,97716.01203706012,1424.311445148041,999.3051167277793
2021-02-15,97818.01836548037,1101.9781118147073,1088.471783394446
2021-02-16,97960.1913605673,1231.6447784813743,1812.7574976801602
2021-02-17,97723.55006993996,1573.616207052803,1841.5545708508919
2021-02-18,97584.14406386543,1708.1485647763802,1876.9422342495845
2021-02-19,97433.1767832811,1719.4749536652691,2380.608900916251
2021-02-20,97360.04283603013,2307.474953665269,950.0422342495847
2021-02-21,98068.1533332236,1659.052731443047,1019.9422342495847
2021-02-22,98619.26383041704,1565.5781842348163,2531.535311090223
2021-02-23,98416.33069170156,2328.602172374708,2505.729755534667
2021-02-24,98273.19755298602,2363.4716168191526,2667.2916602965724
2021-02-25,98129.52155712768,2523.4792589082467,2600.261294715757
2021-02-26,98030.79468308424,2505.5146186921493,2547.0876465817128
2021-02-27,98006.22165519469,2522.5146186921493,1117.087646581713
2021-02-28,98708.64862730513,1819.514618692149,1050.087646581713
2021-03-01,99168.07559941556,1509.5146186921488,3297.3490844902103
2021-03-02,98340.61282793625,2560.291541769073,2493.7543132483793
2021-03-03,98234.15005645694,2385.5415417690724,2708.8435989626646
2021-03-04,98095.83014212048,2570.523684626215,2777.5428353880047
2021-03-05,97718.47247325916,2590.7608169791565,2576.633637355645
2021-03-06,97537.41783470084,2395.7456654640046,1183.8003040223118
2021-03-07,98202.36319614254,1848.7456654640048,1002.8003040223116
2021-03-08,98848.30855758423,1648.7456654640048,2813.800304022311
2021-03-09,98353.08725235926,2318.578998797338,3202.2671407570056
2021-03-10,98203.0598246853,3052.2397130830523,1652.996307423672
2021-03-11,98293.28239701134,1743.218879749719,2779.1781256054896
2021-03-12,98105.12315115557,2589.0392879129845,2423.4836811610458
2021-03-13,98058.54723863315,2376.6978920953975,1299.5611555280682
2021-03-14,98628.2002442944,1864.3391611893505,1180.8993373462501
2021-03-15,98973.49632687878,1525.5287532639427,2827.8160040129164
2021-03-16,98259.20907612982,2113.5287532639427,2607.321685831099
2021-03-17,98076.6078301655,2424.720439866813,2659.9883524977654
2021-03-18,97688.13158420126,2268.409833806207,2669.073579770493
2021-03-19,97376.46405035816,2357.406045927419,2410.1177069423547
2021-03-20,97417.32409951754,2450.9777561017313,1227.8415875393698
2021-03-21,98020.25877554259,1828.1095968977518,1019.0180581276051
2021-03-22,98646.19345156764,1647.7762635644185,2851.2431026908853
2021-03-23,98149.51449122903,2354.564142352297,2505.9931026908853
2021-03-24,97996.08553089049,2352.564142352297,2518.8681026908853
2021-03-25,97885.78157055187,2408.564142352297,2520.4910973432916
2021-03-26,97688.09770825248,2322.8072350439193,2429.9494306766246
2021-03-27,97691.66384595315,2434.5155683772523,1158.4494306766246
2021-03-28,98427.22998365377,1894.0155683772527,1182.9494306766248
2021-03-29,98891.79612135436,1647.5155683772527,2863.949430676625
2021-03-30,98294.36225905502,2265.5208875261887,2642.8737409659875
2021-03-31,98104.58456562215,2453.0960475331076,2508.8737409659875
2021-04-01,97979.80687218925,2384.0960475331076,2868.3512409659875
2021-04-02,97487.9875120897,2434.741880866441,2085.9898123945586
2021-04-03,97625.16815199016,2223.1704522950126,1167.2398123945586
2021-04-04,98242.34879189062,1784.4204522950129,1067.2398123945586
2021-04-05,98884.52943179107,1709.4204522950129,2764.989812394559
2021-04-06,98573.96007169152,2454.4204522950126,2835.989812394559
2021-04-07,98232.39071159197,2489.714569942071,2765.1009235056704
2021-04-08,98083.04357371468,2615.753785628345,2718.267590172337
2021-04-09,97982.863102504,2618.9204522950117,2528.672352077099
2021-04-10,98076.34929796001,2622.158547533107,1239.1723520770984
2021-04-11,98540.83549341602,1703.6585475331083,1078.0294949342413
2021-04-12,99204.7502603006,1741.9442618188225,2810.5294949342415
2021-04-13,98657.49836051851,2263.2775951521553,2715.5294949342415
2021-04-14,98487.24646073642,2542.6109284854883,2585.5294949342415
2021-04-15,98314.45289428766,2412.735928485489,2629.5294949342415
2021-04-16,98167.6593278389,2482.7359284854883,2554.1526886966717
2021-04-17,97782.71978395386,2515.442116774205,1159.1316606592882
2021-04-18,98378.65524006875,1755.9421167742055,1136.1495178021455
2021-04-19,98890.1621247551,1647.6564024884913,2846.5771907581207
2021-04-20,98398.66900944145,2359.989735821824,2493.039993992622
2021-04-21,98319.15875127065,2413.529735821824,2513.6114225640504
2021-04-22,98251.7913502427,2447.1011643932525,2691.768565421193
2021-04-23,97835.29894921476,2275.2761643932527,2336.1018987545267
2021-04-24,97957.4732148535,2458.276164393252,1161.1018987545267
2021-04-25,98475.64748049222,1677.526164393253,1142.6891436524857
2021-04-26,98908.34470531461,1582.7353480667225,2899.561932768132
2021-04-27,98360.08954918465,2349.527609971484,2739.4772105459106
2021-04-28,98247.08439305465,2623.9006258444997,2831.8964884026295
2021-04-29,97795.04040454961,2382.839733940146,2638.0116591214073
2021-04-30,97621.76261444943,2479.115748975928,2673.541561674977
2021-05-01,97563.17691474475,2617.447387394007,1148.0330870987057
2021-05-02,98214.59121504004,1799.4473873940074,1057.0330870987057
2021-05-03,98895.00551533533,1737.4473873940074,3015.0092775748963
2021-05-04,98309.64997436081,2428.1537366003563,2572.1631237287424
2021-05-05,98212.29443338628,2476.6537366003563,2596.5619091538438
2021-05-06,98196.7546818854,2581.0221576529875,2689.1174647093994
2021-05-07,98067.21493038457,2559.577713208543,2449.1174647093985
2021-05-08,98259.1751788837,2641.077713208543,1187.9174647093992
2021-05-09,98925.53542738283,1854.2777132085437,1128.4174647093992
2021-05-10,99359.895675882,1562.7777132085437,3065.4174647093996
2021-05-11,98610.25592438116,2315.7777132085434,2635.9174647093996
2021-05-12,98422.36617288025,2448.0277132085434,2672.9174647093996
2021-05-13,98260.3653102683,2510.916602097432,2609.1174647093994
2021-05-14,98220.46444765637,2568.359459240289,2735.6174647093994
2021-05-15,98158.98025171105,2675.133268764099,1225.4507980427322
2021-05-16,98730.70605576575,1796.1766020974328,1129.4507980427325
2021-05-17,99347.43185982046,1744.330448251279,3081.6174647093994
2021-05-18,98832.99099720847,2568.5099354307654,2609.7841313760655
2021-05-19,98800.13346792987,2576.9266020974324,2708.2841313760655
2021-05-20,98714.44260531788,2621.259935430766,2712.249210741146
2021-05-21,98309.2517427059,2606.593268764099,2502.7632980427325
2021-05-22,98410.99838009395,2603.509935430765,1179.2632980427325
2021-05-23,99175.57835081531,1943.843268764099,1199.7632980427325
2021-05-24,99673.65832153668,1697.8432687640993,2830.877333130452
2021-05-25,99342.58916945102,2498.836752473372,2739.820190273309
2021-05-26,99259.57716022254,2656.8081810448007,2735.4378373321324
2021-05-27,99001.00632746461,2476.8670045742124,2778.9378373321324
2021-05-28,98817.93549470667,2595.8670045742124,2617.6878373321324
2021-05-29,98766.86466194878,2563.950337907546,1147.1878373321324
2021-05-30,99605.79382919085,1986.1170045742128,1174.9878373321326
2021-05-31,100141.72299643293,1714.1170045742128,1296.6878373321324
2021-06-01,100627.65216367501,1783.1170045742128,3339.4378373321324
2021-06-02,100105.58133091708,2817.3670045742124,3022.7711706654663
2021-06-03,99702.34383149252,2619.533671240879,3016.971170665466
2021-06-04,99450.10633206792,2763.933671240879,2776.354503998799
2021-06-05,99322.36883264332,2660.8670045742124,1224.2711706654657
2021-06-06,100072.79799988541,1973.700337907546,1168.4586706654657
2021-06-07,100542.28966712751,1638.950337907546,2840.279183485979
2021-06-08,100249.78133436956,2528.9708507280584,2761.349858591464
2021-06-09,100002.85528009266,2671.4364625424046,2874.612516819312
2021-06-10,99825.17922581575,2696.9364625424046,2762.112516819312
2021-06-11,99846.00317153886,2774.7352046807696,2511.112516819312
2021-06-12,99883.16045059527,2536.2836847646267,1208.0782030938217
2021-06-13,100587.33488651444,1911.502639012993,1393.8282030938217
2021-06-14,100965.75932243362,1769.2526390129933,2863.233720583905
2021-06-15,100731.4860182398,2564.83415788668,2682.6863282936556
2021-06-16,100652.08411427271,2612.0385909932556,2748.6404949603225
2021-06-17,100507.18221030565,2605.5385909932556,2981.1476052016787
2021-06-18,100335.80672512527,2810.770163074143,2371.8123149211824
2021-06-19,100393.43123994493,2429.4368297408096,1533.8123149211829
2021-06-20,101169.55575476453,2309.93682974081,1155.9362465451145
2021-06-21,101659.73582513972,1646.1163169202973,2911.269579878448
2021-06-22,101218.91589551492,2470.44965025363,3437.269579878448
2021-06-23,100864.0959658901,3080.454026621245,2607.269579878448
2021-06-24,101168.27603626528,2552.992507396487,2715.936246545115
2021-06-25,101033.45610664046,2581.116316920297,2595.769579878448
2021-06-26,101168.20284368229,2728.7163169202977,1131.5195798784475
2021-06-27,101970.11624739083,1935.1829835869637,1181.9362465451145
2021-06-28,102577.02965109934,1788.3496502536307,3332.1029132117815
2021-06-29,101829.94305480785,2585.016316920297,3435.1029132117815
2021-06-30,101817.18979184971,3422.34965025363,2841.769579878448
2021-07-01,101607.43652889157,2631.6829835869635,3161.769579878448
2021-07-02,101089.01659926672,2643.34965025363,2784.436246545114
2021-07-03,100942.3466696419,2637.7663169202965,1268.4362465451145
2021-07-04,101722.67674001711,2047.0163169202972,1251.158468767337
2021-07-05,102239.50681039228,1769.7663169202972,1285.769579878448
2021-07-06,102756.83688076744,1803.0996502536307,3121.269579878448
2021-07-07,102264.41695114264,2628.84965025363,2894.269579878448
2021-07-08,101991.99702151782,2621.84965025363,2879.9918021006706
2021-07-09,101757.02153633746,2645.0163169202965,2623.1584687673367
2021-07-10,101881.21271782374,2748.016316920297,1156.8251354340036
2021-07-11,102621.40389931005,1897.0163169202974,1246.8251354340032
2021-07-12,103000.59508079632,1626.0163169202972,2773.6584687673367
2021-07-13,102763.78626228265,2535.0718724758526,2794.1584687673367
2021-07-14,102748.47744376893,2779.8496502536304,2849.6584687673367
2021-07-15,102431.6686252552,2531.8496502536304,2923.8918021006707
2021-07-16,102134.19314007486,2628.0163169202965,2548.203590312459
2021-07-17,102271.42861060542,2685.4390608430404,1159.2035903124581
2021-07-18,103021.664081136,1909.4390608430413,1228.7035903124581
2021-07-19,103404.39955166662,1611.4390608430413,2880.953590312459
2021-07-20,103008.55168886384,2484.255727509708,2680.925812534681
2021-07-21,102911.2038260611,2585.8557275097073,2746.870256979125
2021-07-22,102626.022629925,2461.689060843041,2649.870256979125
2021-07-23,102527.34143378891,2551.189060843041,2510.120256979125
2021-07-24,102639.41023765283,2622.1890608430404,1181.415128773997
2021-07-25,103346.88929792703,1888.8941890481694,1205.24846210733
2021-07-26,103799.70169153452,1658.0608557148362,2816.4151287739965
2021-07-27,103296.18075180869,2312.894189048169,2604.6651287739965
2021-07-28,103245.65981208289,2554.1441890481697,2550.7484621073304
2021-07-29,103180.63887235704,2483.283077937058,2769.06846210733
2021-07-30,102896.78459929788,2490.654189048169,2718.00846210733
2021-07-31,102849.93032623873,2671.1541890481694,1264.3417954406632
2021-08-01,103937.74271984622,1969.7026175866808,1344.1437949171225
2021-08-02,104389.2546319522,1791.7390403564257,3003.956294917123
2021-08-03,103871.6623773915,2484.764040356425,3677.456294917123
2021-08-04,103465.0701228308,3270.373941346524,2786.6592652141526
2021-08-05,103391.10163064634,2712.1907730296925,2963.634265214152
2021-08-06,103256.38313846188,2835.5657730296925,2673.9509318808186
2021-08-07,103373.66464627744,2788.9824396963595,1341.950931880819
2021-08-08,104027.94615409295,1997.7324396963595,1389.450931880819
2021-08-09,104379.2276619085,1739.7324396963597,3091.4509318808196
2021-08-10,103749.50916972404,2463.5657730296925,2876.6175985474856
2021-08-11,103546.12401087291,2673.899106363026,2826.2842652141526
2021-08-12,103293.7388520218,2573.899106363026,2869.2842652141526
2021-08-13,103026.85369317068,2601.7324396963595,2773.2842652141526
2021-08-14,103016.3018676529,2762.7324396963595,1226.2842652141521
2021-08-15,103742.75004213509,1951.8324396963596,1298.2842652141521
2021-08-16,104135.1982166173,1690.7324396963597,3188.7842652141526
2021-08-17,103328.47972443285,2382.0657730296925,2736.7842652141526
2021-08-18,103128.76123224836,2537.0657730296925,2743.6592652141526
2021-08-19,102929.29274006393,2544.104234568154,2584.414832015772
2021-08-20,102811.58943006568,2466.711522017547,2514.414832015772
2021-08-21,102957.7194534008,2658.711522017547,1222.4148320157715
2021-08-22,103600.34947673591,1865.0448553508807,1171.4148320157717
2021-08-23,104040.47950007103,1612.2515220175476,3550.285784396724
2021-08-24,103448.68690435852,2958.4931886842137,2928.285784396724
2021-08-25,103411.89430864599,2891.4931886842137,2623.619117730058
2021-08-26,103275.32393515571,2475.2099965938182,2781.0851252630146
2021-08-27,103208.5347483445,2714.2959384517885,2619.085125263014
2021-08-28,103268.24556153326,2677.1292717851225,1222.9248936027825
2021-08-29,104129.95637472204,2085.5307869366375,1210.760520519931
2021-08-30,104588.7887294128,1669.9044694135812,3076.863781389497
2021-08-31,103943.37108410352,2431.446136080247,2884.6637813894963
2021-09-01,103549.45343879428,2490.746136080247,3008.8071922422096
2021-09-02,103132.92339038427,2593.1104771655187,2790.310945995963
2021-09-03,102908.67187050279,2577.042909597951,2604.2110961461135
2021-09-04,103102.69812839905,2796.5230683281097,1292.1054050892028
2021-09-05,103884.74877653924,2075.8227198960544,1304.7720717558695
2021-09-06,104398.79942467943,1818.8227198960544,1348.7720717558695
2021-09-07,104823.85007281962,1772.989386562721,3129.39707175587
2021-09-08,104202.48405429313,2508.0310532293875,2917.39707175587
2021-09-09,103839.11803576665,2554.0310532293875,2828.7794246970457
2021-09-10,103658.19319371076,2646.1879159744853,2746.1794246970458
2021-09-11,103636.01835165486,2725.6045826411523,1204.7794246970461
2021-09-12,104345.84350959897,1914.6045826411523,1344.4460913637129
2021-09-13,104774.5020008764,1773.1045826411523,2986.4460913637126
2021-09-14,104356.16049215384,2568.1045826411523,2887.4460913637126
2021-09-15,104124.73565009795,2642.6757047533633,2762.9114378983663
2021-09-16,103862.2761545767,2502.4519423771258,2862.9114378983663
2021-09-17,103698.60237334119,2699.23765666284,2506.4114378983663
2021-09-18,103837.261925439,2643.7376566628395,1268.0781045650326
2021-09-19,104548.08814420347,1980.5709899961735,1424.7447712316994
2021-09-20,104838.91436296795,1715.5709899961735,2945.2447712316994
2021-09-21,104355.57391506576,2461.904323329507,2769.2447712316994
2021-09-22,104129.23346716356,2542.904323329507,2818.7447712316994
2021-09-23,103825.89301926138,2515.404323329507,2733.7447712316994
2021-09-24,103613.93352374012,2520.1186090437923,2381.8558823428107
2021-09-25,103930.30736155224,2700.1186090437923,1143.2447712316996
2021-09-26,104656.1811993643,1869.1186090437927,1253.2447712316994
2021-09-27,105090.05503717641,1687.1186090437927,2937.7447712316994
2021-09-28,104621.09554165516,2468.7852757104592,2706.7447712316994
2021-09-29,104560.13604613394,2645.7852757104592,2628.5019140888426
2021-09-30,104535.04797918412,2603.4138471390306,2701.5019140888426
2021-10-01,104411.95991223429,2578.4138471390306,2796.0019140888426
2021-10-02,104395.87184528449,2779.9138471390306,1227.0019140888426
2021-10-03,105037.117111668,1868.247180472364,1327.0019140888426
2021-10-04,105424.36237805155,1714.247180472364,2834.6019140888425
2021-10-05,104981.80764443506,2392.047180472364,2721.3519140888425
2021-10-06,104901.16957748526,2640.713847139031,2671.8519140888425
2021-10-07,104882.03151053544,2652.713847139031,2860.8519140888425
2021-10-08,104592.89344358562,2571.213847139031,2558.018580755509
2021-10-09,104777.58870996915,2742.713847139031,1252.268580755509
2021-10-10,105371.03397635266,1845.7138471390308,1300.1257236126517
2021-10-11,105606.76495702191,1535.856704281888,2250.459056945985
2021-10-12,105452.16260435783,2093.967815392999,2884.816199803128
2021-10-13,105551.63168026516,2981.3735110045773,2799.910037338142
2021-10-14,105258.08815113045,2508.0331748701233,2581.5875374585135
2021-10-15,105335.21189052096,2629.819891081244,2527.733989449739
2021-10-16,105304.22208744391,2496.744186372669,1148.2339894497393
2021-10-17,105997.73228436684,1841.7441863726692,1277.7101799259297
2021-10-18,106363.62343367071,1643.601329229812,2981.245894211644
2021-10-19,105908.10386868888,2524.0596625631456,2689.5792275449776
2021-10-20,105728.58430370704,2511.726329229812,2730.198275164025
2021-10-21,105515.07405549541,2608.545169809522,2290.795497386247
2021-10-22,105512.34952156947,2310.473741238094,2261.198275164025
2021-10-23,105561.62498764353,2294.973741238094,1236.6982751640248
2021-10-24,106222.40045371762,1897.973741238094,1332.1982751640248
2021-10-25,106507.17591979165,1615.3070745714272,3086.331608497358
2021-10-26,105897.95138586576,2478.973741238094,2843.674465640215
2021-10-27,105674.98875670171,2621.3785031428556,2791.341132306882
2021-10-28,105476.02612753771,2592.3785031428556,4067.3411323068826
2021-10-29,105272.31349837368,3864.3785031428556,2314.5911323068817
2021-10-30,105424.10086920965,2466.3785031428556,1153.591132306882
2021-10-31,106153.88824004562,1883.3785031428558,1496.591132306882
2021-11-01,106351.92561088159,1693.8785031428556,3200.341132306882
2021-11-02,105754.71298171756,2603.1285031428556,2801.555418021168
2021-11-03,105537.21463826783,2584.91421742857,2910.9125608783106
2021-11-04,105304.21629481808,2678.41421742857,2861.1125608783104
2021-11-05,105165.31795136836,2722.21421742857,2655.1125608783104
2021-11-06,105411.9196079186,2901.71421742857,1293.3625608783104
2021-11-07,106071.27126446887,1952.71421742857,1351.3625608783104
2021-11-08,106337.62292101911,1617.2142174285698,3226.3625608783104
